User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
CloudTrail,ASIA23LFS7HSBG7D3IHT,2020-12-08T16:42:55Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.107.76.87,console.amazonaws.com,,[],b82d6d73-6c6b-493d-ae4f-c58ec904c319,887e3c67-c43f-40e7-b4f1-236f11a2b3b0,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBG7D3IHT,2020-12-08T16:42:05Z,organizations.amazonaws.com,DescribeOrganization,us-east-1,42.107.76.87,console.amazonaws.com,AccessDenied,[],c3a495d8-343f-4902-8dcf-8b2f13f7de15,68b23015-bab2-43c9-8834-a2cb5fe2ce80,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKKYTFW7O,2020-12-08T16:41:05Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.107.76.87,console.amazonaws.com,AccessDenied,[],0bb37fe1-2314-425e-8d5b-c9e5bb79e77b,d73a4d88-3562-499a-bdf7-e57aeac7ee6a,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBG7D3IHT,2020-12-08T16:41:04Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.107.76.87,console.amazonaws.com,,[],fe237e9b-ebad-40da-bdcc-fe6dc4c493d8,2b23cc94-f05d-453f-9e13-ce8ddd8fa2c7,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBG7D3IHT,2020-12-08T16:41:04Z,s3.amazonaws.com,ListBuckets,us-east-1,42.107.76.87,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.898 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],D2DCF5CC7283C4CD,d37deacf-ca7c-4a34-8156-827f35174235,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSLATKBAEH,2020-12-08T16:40:18Z,ec2.amazonaws.com,DescribeRegions,us-east-1,42.107.76.87,aws-internal/3 aws-sdk-java/1.11.714 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.242-b08 java/1.8.0_242 vendor/Oracle_Corporation,Client.UnauthorizedOperation,[],5b8bf6f6-14f1-48e0-978e-99a571c34122,5574f334-e816-4202-ac13-b83ad1c345f5,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBG7D3IHT,2020-12-08T16:39:26Z,s3.amazonaws.com,ListBuckets,us-east-1,42.107.76.87,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.898 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],984F59C666BBA213,aea004be-0c0f-486c-a4d6-49cdcd505e43,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBG7D3IHT,2020-12-08T16:39:26Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.107.76.87,console.amazonaws.com,,[],616458b6-bb5c-4d4a-83d6-b15ffce50b48,bef064ee-39b4-43e3-bf04-36d3f32631a5,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKKYTFW7O,2020-12-08T16:38:22Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.107.76.87,console.amazonaws.com,AccessDenied,[],0b01571a-3fce-4a8b-8a14-cc6aa7b56e77,7a5b6ff8-1306-4096-acc5-d0c9b2ce40c1,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSE7GRYEFQ,2020-12-08T16:38:03Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],6eccc9d3-accd-4bc8-b127-e24483c14d43,3c290aee-dc2a-4ef9-851d-093bf3a7d3b7,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSE7GRYEFQ,2020-12-08T16:37:38Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,InternalFailure,[],778ce866-f0d4-47b7-9dc1-41699f573eac,a13b77c9-2cf7-4187-97b7-de8297e8f399,false,AwsApiCall,745926752740,Management
CloudTrail,,2020-12-08T16:37:12Z,signin.amazonaws.com,ConsoleLogin,us-east-1,42.107.76.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",,[],,bac25423-2d0d-44c4-8368-bb8a0e00e6a9,false,AwsConsoleSignIn,745926752740,Management
CloudTrail,ASIA23LFS7HSHOZPP5EI,2020-12-05T06:23:48Z,health.amazonaws.com,DescribeEvents,us-east-1,42.106.100.12,console.amazonaws.com,AccessDenied,[],5f022646-da25-4840-8817-cb4d898df23b,797782ad-768c-41a9-85ce-8ad7ea9a876d,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSHOZPP5EI,2020-12-05T06:23:47Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.100.12,console.amazonaws.com,AccessDenied,[],3998f5f9-d7db-4556-b70a-64356d8bb184,4407448c-124f-4fc1-8844-b32ff01a2cec,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKCI2BB3P,2020-12-05T06:23:43Z,trustedadvisor.amazonaws.com,DescribeAccount,us-east-1,42.106.100.12,"AWS-SupportCenterConsole, aws-internal/3",AccessDenied,[],bb401a5a-4de4-4847-805c-10fae3a422ac,69328bd8-ca7d-4d05-9730-a629156619e2,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKCI2BB3P,2020-12-05T06:23:43Z,trustedadvisor.amazonaws.com,DescribeChecks,us-east-1,42.106.100.12,"AWS-SupportCenterConsole, aws-internal/3",AccessDenied,[],fa93acd0-7dc1-4357-8868-5d0037b24601,b07a8445-4730-492a-a2ae-a76d0d5b9ee6,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:23:16Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.100.12,console.amazonaws.com,,[],fd6c5f44-757c-4140-b08f-3d9e6f40369b,52cf591a-dee6-4d58-83d4-fa72cd1ce48f,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:23:15Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-3496ae62""}]",E61B1DA2BAD8D0AB,195c4fe6-f7eb-4958-a28d-8335a5104fc8,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:23:15Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],322E2BA68706E3E5,a5f80964-3816-48f6-80e5-b4193b83bdeb,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:23:15Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-3496ae62""}]",BD91528D852ACECE,b0985472-b405-4180-b850-c3d1cacc4b45,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:23:14Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-3496ae62""}]",2DC7B5C30429E9BA,73bcbb1b-00e6-40e9-9ef8-e44f4de5dfba,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:53Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.100.12,console.amazonaws.com,,[],4f5673b4-a9d8-43b7-9b90-fdd679784bd6,c9f1514f-7fa2-473b-9043-d5b32967d2ec,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:37Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-18a760c1""}]",0CA101E7E03C8E91,2d3d2710-3a10-41f4-8c94-be04f022378b,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:37Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],3YAJ3ZBJ9YDV2M5W,48edb6a2-5800-480c-b150-5098d9255155,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:37Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-18a760c1""}]",5C768AEE991496B6,986813bf-de47-471e-8d47-f3f3bf1b204f,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:37Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.100.12,console.amazonaws.com,,[],2a6f88ea-bbd1-4e53-bf0e-f600a087ebee,fafd71c2-cad1-4187-b1fb-9e8dc86fb8d3,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:36Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-18a760c1""}]",5CD40C63171D55EC,38d6cdad-e92e-4ad3-a0c7-5cfd71f9ab22,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSHOZPP5EI,2020-12-05T06:22:22Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.100.12,console.amazonaws.com,AccessDenied,[],87acedc6-093f-45bd-aaa4-afe34d1e1e10,d1141831-a98f-4773-b4b6-2489f411817d,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:19Z,organizations.amazonaws.com,DescribeOrganization,us-east-1,42.106.100.12,console.amazonaws.com,AccessDenied,[],7a086342-2efa-4f37-84f5-43c37b676126,3a64aa0e-7267-416e-998a-397aede02cd2,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:15Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.100.12,console.amazonaws.com,,[],105ad7cb-2533-4e09-a01f-7c1854f3ac2e,a37fe876-ce4a-435a-b528-b42800f40215,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSG34ES6HY,2020-12-05T06:22:15Z,s3.amazonaws.com,ListBuckets,us-east-1,42.106.100.12,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],215992F3354CEE47,feae65db-44da-4367-bacf-5ca1bece060f,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSHOZPP5EI,2020-12-05T06:21:22Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.100.12,console.amazonaws.com,AccessDenied,[],3e6082f7-a9c7-40c7-93ea-e85a5ad79ac1,023cf20a-e4f2-49ff-808d-bed1ba2aba5f,true,AwsApiCall,745926752740,Management
CloudTrail,,2020-12-05T06:21:11Z,signin.amazonaws.com,ConsoleLogin,us-east-1,42.106.100.12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",,[],,5871c3d4-36ac-4b65-b288-ab88140489dc,false,AwsConsoleSignIn,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:16:03Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-040148e0""}]",B03E3290C04A8904,3e5977df-424a-4073-a14b-be6eddc319c0,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:16:02Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-040148e0""}]",63F4D8ABAF5A11FC,03e5359c-9df6-4401-9404-840f8272e65e,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:16:02Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],D60FF03CA4D52DAE,bcbbd6be-011d-48c3-8713-340c62c0d811,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:16:02Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-040148e0""}]",EZ4S7Z7YDV9HCH1R,c88467a9-4718-41bd-8f53-a51de4112d3f,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:50Z,lambda.amazonaws.com,ListFunctions20150331,us-east-1,42.106.108.10,console.amazonaws.com,,[],edb935ce-557f-4150-88dd-34ad19f7a262,5f5b0965-9d55-457e-9fd1-9b76d40a3e7f,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:29Z,kms.amazonaws.com,ListAliases,us-east-1,42.106.108.10,console.amazonaws.com,,[],4b238c43-6795-4752-af72-d1dd2cd0e165,253c2afd-32e5-4a66-99b4-9f70c7c705b7,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:29Z,kms.amazonaws.com,ListKeys,us-east-1,42.106.108.10,console.amazonaws.com,,[],f27e43bc-6b9b-4d26-be3d-1d7e79b6ca21,ef411a17-a076-42fe-8dda-78f022deb248,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:10Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],e6bbad6f-de8d-4c7a-adc1-0900961eeb7d,fd2da3c4-0320-4839-8b1b-ff448c1b8d13,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:01Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],8a671053-5c66-4419-86c5-0eec5e0ebce3,95f187e4-e99f-4058-828a-5482db8ce799,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:00Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-2bdaa1d4""}]",D4A6B6363F33F919,2744cb9f-b51a-4312-8da5-a305c57cb478,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:00Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],F7F5560E98596FB4,32a2ab25-5abc-40af-a2a9-76f310018ae6,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:00Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-2bdaa1d4""}]",D6C4579A8D52764F,55cf639b-df43-45d7-914d-b3dfd79b6cfe,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:15:00Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-2bdaa1d4""}]",5C681C10894D5DCB,902b1351-eb2a-4f7d-b5a1-f5f23aedf079,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSFWJVNUEH,2020-12-05T01:12:42Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],453bde20-76a4-4d9c-ac82-3bda5510551c,21eec51c-4d2c-4c20-8d48-8a9bb9827573,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:12:37Z,organizations.amazonaws.com,DescribeOrganization,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],f7dca4d2-83ef-47d3-a98d-680caac26c26,139e6fc4-b845-4552-ad9a-a2fddcd00c86,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:12:31Z,s3.amazonaws.com,ListBuckets,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],E448030023A7E775,0b6892e8-9ed3-4240-af91-f3fc07954537,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSBFNLEQML,2020-12-05T01:12:31Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],f170704f-7a81-4288-b01a-aff6ab81e341,4597cbc2-81c8-4d70-8b07-56458407657b,true,AwsApiCall,745926752740,Management
CloudTrail,,2020-12-05T01:12:21Z,signin.amazonaws.com,ConsoleLogin,us-east-1,42.106.108.10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36",,[],,f0ded818-6250-4d04-9758-fda7d53521e0,false,AwsConsoleSignIn,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:49:39Z,s3.amazonaws.com,CreateBucket,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-7151b824""}]",DC207866CEA91E5E,2e71c285-f5a5-404c-83f4-f85af617e9d2,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:49:39Z,s3.amazonaws.com,PutBucketPublicAccessBlock,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",AccessDenied,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-7151b824""}]",E2791501D67A7CFA,6a650d86-9f83-4446-b14f-943d80b00375,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:49:39Z,s3.amazonaws.com,PutBucketPolicy,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-745926752740-7151b824""}]",36CC8FDE5ACFA061,7e468870-166f-4767-902a-322700cdd7b0,false,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:49:39Z,s3.amazonaws.com,GetBucketLocation,us-east-1,42.106.108.10,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.893 Linux/4.9.217-0.3.ac.206.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.275-b01 java/1.8.0_275 vendor/Oracle_Corporation]",,[],E0072A183EAD92B0,e6dfe227-26ef-4bc4-9bd3-83d144a67706,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:49:19Z,lambda.amazonaws.com,ListFunctions20150331,us-east-1,42.106.108.10,console.amazonaws.com,,[],5053ab6d-37d0-4a40-bf5d-967ab73ffa86,f357be35-249e-437b-bbd5-27bfc5e9b467,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:48:43Z,kms.amazonaws.com,ListKeys,us-east-1,42.106.108.10,console.amazonaws.com,,[],ddfb6192-76ff-42a3-b54f-92e6f27a560d,943a1b08-9ba0-4457-81f1-151db37222b2,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:48:43Z,kms.amazonaws.com,ListAliases,us-east-1,42.106.108.10,console.amazonaws.com,,[],9aa4da88-92c7-4706-81ce-f85371b0a42f,9ce5917c-a499-4719-ad12-a27c597146f7,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:48:22Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],47548c2e-d26d-4fb6-9f13-f993088f0c38,29ff1621-70c2-4b71-8cfe-58fce2cf824a,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:48:14Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,42.106.108.10,console.amazonaws.com,,[],e27516e6-49f4-4356-ab9a-035981de5c6b,982ed2c5-ba39-46f6-a66f-09f91be9faad,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:48:14Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,42.106.108.10,console.amazonaws.com,,[],5584cca7-1fae-45c8-81af-25df8d8282f3,9c7b66aa-6dfa-4292-8b91-8025739f24f4,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSKDJKN2EZ,2020-12-05T00:48:14Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-1,42.106.108.10,console.amazonaws.com,,[],dc7784d9-aab7-45b6-84da-5e80c3b4eef0,a544ac45-5ea8-4739-8de0-241262e4f4c8,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSNAI6QBON,2020-12-05T00:47:52Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],276d94d7-adcb-48aa-9892-b4437b238ff9,5c79f888-79f5-40a7-aecb-e180478dfd0a,true,AwsApiCall,745926752740,Management
CloudTrail,ASIA23LFS7HSNAI6QBON,2020-12-05T00:47:52Z,health.amazonaws.com,DescribeEventAggregates,us-east-1,42.106.108.10,console.amazonaws.com,AccessDenied,[],276d94d7-adcb-48aa-9892-b4437b238ff9,5c79f888-79f5-40a7-aecb-e180478dfd0a,true,AwsApiCall,745926752740,Management
